0;1990000                    
0;2990000                    
0;3990000                    
0;4990000                    
0;5990000                    
0;6990000                    
0;7990000                    
0;8990000                    
0;9990000                    
0;10990000                   
0;11990000                   
0;12990000                   
0;13990000                   
0;14990000                   
0;15990000                   
0;16990000                   
0;17990000                   
0;18990000                   
0;19990000                   
0;20990000                   
0;21990000                   
0;22990000                   
0;23990000                   
2;24990000                   
4;25990000                   
6;26990000                   
8;27990000                   
10;28990000                   
12;29990000                   
14;30990000                   
16;31990000                   
18;32990000                   
20;33990000                   
22;34990000                   
24;35990000                   
26;36990000                   
28;37990000                   
30;38990000                   
32;39990000                   
34;40990000                   
36;41990000                   
38;42990000                   
40;43990000                   
42;44990000                   
44;45990000                   
46;46990000                   
48;47990000                   
50;48990000                   
52;49990000                   
54;50990000                   
56;51990000                   
58;52990000                   
60;53990000                   
62;54990000                   
64;55990000                   
66;56990000                   
68;57990000                   
70;58990000                   
72;59990000                   
74;60990000                   
76;61990000                   
78;62990000                   
80;63990000                   
82;64990000                   
84;65990000                   
86;66990000                   
88;67990000                   
90;68990000                   
92;69990000                   
94;70990000                   
96;71990000                   
98;72990000                   
0;73990000                   
2;74990000                   
4;75990000                   
6;76990000                   
8;77990000                   
10;78990000                   
12;79990000                   
14;80990000                   
16;81990000                   
18;82990000                   
20;83990000                   
22;84990000                   
24;85990000                   
26;86990000                   
28;87990000                   
30;88990000                   
32;89990000                   
34;90990000                   
36;91990000                   
38;92990000                   
40;93990000                   
42;94990000                   
44;95990000                   
46;96990000                   
48;97990000                   
50;98990000                   
52;99990000                   
54;100990000                  
56;101990000                  
58;102990000                  
60;103990000                  
62;104990000                  
64;105990000                  
66;106990000                  
68;107990000                  
70;108990000                  
72;109990000                  
74;110990000                  
76;111990000                  
78;112990000                  
80;113990000                  
82;114990000                  
84;115990000                  
86;116990000                  
88;117990000                  
90;118990000                  
92;119990000                  
94;120990000                  
96;121990000                  
98;122990000                  
100;123990000                  
102;124990000                  
104;125990000                  
106;126990000                  
108;127990000                  
110;128990000                  
112;129990000                  
114;130990000                  
116;131990000                  
118;132990000                  
120;133990000                  
122;134990000                  
124;135990000                  
126;136990000                  
128;137990000                  
