-1;0                          
1;34763770000                
2;34763930000                
3;34764090000                
4;34764410000                
5;34765030000                
6;34767910000                
7;34771590000                
8;34778790000                
9;34815730000                
10;34960530000                
-2;0                          
-1;50000000                   
1;35523950000                
2;35524270000                
3;35524590000                
4;35526170000                
5;35532250000                
6;35555290000                
7;35633590000                
-2;50000000                   
-1;100000000                  
1;36334110000                
2;36334430000                
3;36335130000                
4;36338250000                
5;36350090000                
6;36390230000                
-2;100000000                  
-1;150000000                  
1;37194270000                
2;37194590000                
3;37196170000                
4;37225290000                
-2;150000000                  
-1;200000000                  
1;38104430000                
2;38108250000                
3;38160230000                
-2;200000000                  
-1;250000000                  
1;39064590000                
-2;250000000                  
-1;300000000                  
-2;300000000                  
-1;350000000                  
-2;350000000                  
-1;400000000                  
-2;400000000                  
-1;450000000                  
-2;450000000                  
-1;500000000                  
-2;500000000                  
-1;550000000                  
-2;550000000                  
-1;600000000                  
-2;600000000                  
-1;650000000                  
-2;650000000                  
-1;700000000                  
-2;700000000                  
-1;750000000                  
-2;750000000                  
