-1;0                          
1;12170000                   
2;12250000                   
3;12330000                   
4;12490000                   
5;12570000                   
6;12650000                   
7;12810000                   
8;12890000                   
9;12970000                   
10;13430000                   
11;14390000                   
12;16310000                   
13;17830000                   
14;19990000                   
15;27190000                   
16;33030000                   
17;41190000                   
18;64130000                   
19;84610000                   
20;113250000                  
21;208930000                  
22;395330000                  
-2;0                          
-1;50000000                   
1;772350000                  
2;772430000                  
3;772510000                  
4;772670000                  
5;772750000                  
6;772830000                  
7;772990000                  
8;773130000                  
9;773530000                  
10;774570000                  
11;776650000                  
12;780650000                  
13;783930000                  
14;788490000                  
15;803690000                  
16;828630000                  
17;881990000                  
18;925430000                  
19;985990000                  
20;1188630000                 
-2;50000000                   
-1;100000000                  
1;1582510000                 
2;1582590000                 
3;1582670000                 
4;1582830000                 
5;1582990000                 
6;1583530000                 
7;1583930000                 
8;1584570000                 
9;1586650000                 
10;1590650000                 
11;1598490000                 
12;1604810000                 
13;1613690000                 
14;1638630000                 
15;1691990000                 
16;1795990000                 
17;1998630000                 
-2;100000000                  
-1;150000000                  
1;2442670000                 
2;2442750000                 
3;2442830000                 
4;2442990000                 
5;2443530000                 
6;2444570000                 
7;2446650000                 
8;2450650000                 
9;2458490000                 
10;2473690000                 
11;2486170000                 
12;2498630000                 
13;2551990000                 
14;2655990000                 
15;2858630000                 
-2;150000000                  
-1;200000000                  
1;3352830000                 
2;3352990000                 
3;3353530000                 
4;3354570000                 
5;3356650000                 
6;3360650000                 
7;3368490000                 
8;3383690000                 
9;3408630000                 
10;3461990000                 
11;3565990000                 
12;3768630000                 
-2;200000000                  
-1;250000000                  
1;4312990000                 
2;4313530000                 
3;4314570000                 
4;4316650000                 
5;4320650000                 
6;4328490000                 
7;4343690000                 
8;4368630000                 
9;4421990000                 
10;4525990000                 
11;4728630000                 
-2;250000000                  
-1;300000000                  
1;5323150000                 
2;5323310000                 
3;5323470000                 
4;5323630000                 
5;5323790000                 
6;5323950000                 
7;5324330000                 
8;5326970000                 
9;5330410000                 
10;5336970000                 
11;5375050000                 
12;5416150000                 
13;5504230000                 
-2;300000000                  
-1;350000000                  
1;6383310000                 
2;6383470000                 
3;6383630000                 
4;6383950000                 
5;6384330000                 
6;6385210000                 
7;6390410000                 
8;6396970000                 
9;6409850000                 
10;6476150000                 
-2;350000000                  
-1;400000000                  
1;7493470000                 
2;7493630000                 
3;7493790000                 
4;7494330000                 
5;7496970000                 
6;7506970000                 
7;7519850000                 
8;7545050000                 
9;7674230000                 
-2;400000000                  
-1;450000000                  
1;8653630000                 
2;8653950000                 
3;8655210000                 
4;8660410000                 
5;8679850000                 
6;8746150000                 
-2;450000000                  
-1;500000000                  
1;9863790000                 
2;9864330000                 
3;9866970000                 
4;9876970000                 
5;9915050000                 
6;10044230000                
-2;500000000                  
-1;550000000                  
1;11123950000                
2;11125210000                
3;11130410000                
4;11216150000                
-2;550000000                  
-1;600000000                  
1;12434110000                
2;12434750000                
3;12437450000                
4;12478170000                
-2;600000000                  
-1;650000000                  
1;13794270000                
2;13800330000                
-2;650000000                  
-1;700000000                  
-2;700000000                  
-1;750000000                  
-2;750000000                  
