0;1990000                    
0;2990000                    
0;3990000                    
0;4990000                    
0;5990000                    
0;6990000                    
0;7990000                    
0;8990000                    
0;9990000                    
0;10990000                   
0;11990000                   
11200;12990000                   
11184;13990000                   
11168;14990000                   
11152;15990000                   
11136;16990000                   
11120;17990000                   
11104;18990000                   
11088;19990000                   
11072;20990000                   
11056;21990000                   
11040;22990000                   
11024;23990000                   
11008;24990000                   
10992;25990000                   
10976;26990000                   
10960;27990000                   
10944;28990000                   
10928;29990000                   
10912;30990000                   
10896;31990000                   
10880;32990000                   
10864;33990000                   
10848;34990000                   
10832;35990000                   
10816;36990000                   
10800;37990000                   
10784;38990000                   
10768;39990000                   
10752;40990000                   
10736;41990000                   
10720;42990000                   
10704;43990000                   
10688;44990000                   
10672;45990000                   
10656;46990000                   
10640;47990000                   
10624;48990000                   
10608;49990000                   
10592;50990000                   
10576;51990000                   
10560;52990000                   
10544;53990000                   
10528;54990000                   
10512;55990000                   
10496;56990000                   
10480;57990000                   
10464;58990000                   
10448;59990000                   
10432;60990000                   
10416;61990000                   
10400;62990000                   
10384;63990000                   
10368;64990000                   
10352;65990000                   
10336;66990000                   
10320;67990000                   
10304;68990000                   
10288;69990000                   
10272;70990000                   
10256;71990000                   
10240;72990000                   
10224;73990000                   
10208;74990000                   
10192;75990000                   
10176;76990000                   
10160;77990000                   
10144;78990000                   
10128;79990000                   
10112;80990000                   
10096;81990000                   
10080;82990000                   
10064;83990000                   
10048;84990000                   
10032;85990000                   
10016;86990000                   
10000;87990000                   
9984;88990000                   
9968;89990000                   
9952;90990000                   
9936;91990000                   
9920;92990000                   
9904;93990000                   
9888;94990000                   
9872;95990000                   
9856;96990000                   
9840;97990000                   
9824;98990000                   
9808;99990000                   
9792;100990000                  
9776;101990000                  
9760;102990000                  
9744;103990000                  
9728;104990000                  
9712;105990000                  
9696;106990000                  
9680;107990000                  
9664;108990000                  
9648;109990000                  
9632;110990000                  
9616;111990000                  
9600;112990000                  
9584;113990000                  
9568;114990000                  
9552;115990000                  
9536;116990000                  
9520;117990000                  
9504;118990000                  
9488;119990000                  
9472;120990000                  
9456;121990000                  
9440;122990000                  
9424;123990000                  
9408;124990000                  
9392;125990000                  
9376;126990000                  
9360;127990000                  
9344;128990000                  
9328;129990000                  
9312;130990000                  
9296;131990000                  
9280;132990000                  
9264;133990000                  
9248;134990000                  
9232;135990000                  
9216;136990000                  
9200;137990000                  
9184;138990000                  
9168;139990000                  
9152;140990000                  
9136;141990000                  
9120;142990000                  
9104;143990000                  
9088;144990000                  
9072;145990000                  
9056;146990000                  
9040;147990000                  
9024;148990000                  
9008;149990000                  
8992;150990000                  
8976;151990000                  
8960;152990000                  
8944;153990000                  
8928;154990000                  
8912;155990000                  
8896;156990000                  
8880;157990000                  
8864;158990000                  
8848;159990000                  
8832;160990000                  
8816;161990000                  
8800;162990000                  
8784;163990000                  
8768;164990000                  
8752;165990000                  
8736;166990000                  
8720;167990000                  
8704;168990000                  
8688;169990000                  
8672;170990000                  
8656;171990000                  
8640;172990000                  
8624;173990000                  
8608;174990000                  
8592;175990000                  
8576;176990000                  
8560;177990000                  
8544;178990000                  
8528;179990000                  
8512;180990000                  
8496;181990000                  
8480;182990000                  
8464;183990000                  
8448;184990000                  
8432;185990000                  
8416;186990000                  
8400;187990000                  
8384;188990000                  
8368;189990000                  
8352;190990000                  
8336;191990000                  
8320;192990000                  
8304;193990000                  
8288;194990000                  
8272;195990000                  
8256;196990000                  
8240;197990000                  
8224;198990000                  
8208;199990000                  
8192;200990000                  
8176;201990000                  
8160;202990000                  
8144;203990000                  
8128;204990000                  
8112;205990000                  
8096;206990000                  
8080;207990000                  
8064;208990000                  
8048;209990000                  
8032;210990000                  
8016;211990000                  
8000;212990000                  
7984;213990000                  
7968;214990000                  
7952;215990000                  
7936;216990000                  
7920;217990000                  
7904;218990000                  
7888;219990000                  
7872;220990000                  
