1;63110000                   
2;63910000                   
3;66690000                   
4;80830000                   
5;108170000                  
6;108430000                  
7;108690000                  
8;108950000                  
9;109450000                  
10;110290000                  
11;111830000                  
12;114230000                  
13;118110000                  
14;125130000                  
15;136990000                  
16;155310000                  
17;188450000                  
